Case Name,Level,Node Index,Node Degree
double_lift_zebra,0,1808,15
double_lift_zebra,0,1809,17
double_lift_zebra,0,1810,29
double_lift_zebra,0,1811,12
double_lift_zebra,0,1812,27
double_lift_zebra,0,1813,4
double_lift_zebra,0,1814,15
double_lift_zebra,0,1815,39
double_lift_zebra,0,1816,8
double_lift_zebra,0,1817,21
double_lift_zebra,0,1818,24
double_lift_zebra,0,1819,20
double_lift_zebra,0,1820,18
double_lift_zebra,0,1821,23
double_lift_zebra,0,1822,19
double_lift_zebra,0,1823,19
double_lift_zebra,0,1824,6
double_lift_zebra,0,1825,14
double_lift_zebra,0,1826,19
double_lift_zebra,0,1827,24
double_lift_zebra,0,1828,18
double_lift_zebra,0,1829,9
double_lift_zebra,0,1830,18
double_lift_zebra,0,1831,23
double_lift_zebra,0,1832,20
double_lift_zebra,0,1833,20
double_lift_zebra,0,1834,8
double_lift_zebra,0,1835,4
double_lift_zebra,0,1836,22
double_lift_zebra,0,1837,19
double_lift_zebra,0,1838,12
double_lift_zebra,0,1839,22
double_lift_zebra,0,1840,5
double_lift_zebra,0,1841,0
double_lift_zebra,0,1842,10
double_lift_zebra,0,1843,0
double_lift_zebra,0,1844,0
double_lift_zebra,0,1845,0
double_lift_zebra,0,1846,0
double_lift_zebra,0,1847,0
double_lift_zebra,0,1848,0
double_lift_zebra,0,1849,0
double_lift_zebra,0,1850,0
double_lift_zebra,0,1851,0
double_lift_zebra,0,1852,4
double_lift_zebra,0,1853,0
double_lift_zebra,0,1854,0
double_lift_zebra,0,1855,0
double_lift_zebra,0,1856,0
double_lift_zebra,0,1857,0
double_lift_zebra,0,1858,0
double_lift_zebra,0,1859,0
double_lift_zebra,0,1860,0
double_lift_zebra,0,1861,0
double_lift_zebra,0,1862,0
double_lift_zebra,0,1863,0
double_lift_zebra,0,1864,0
double_lift_zebra,0,1865,0
double_lift_zebra,0,1866,0
double_lift_zebra,0,1867,0
double_lift_zebra,0,1868,0
double_lift_zebra,0,1869,0
